Educational Psychologist,,
Educational Psychologist,,
Educational Psychologist,,
Educational Psychologist,,
Educational Psychologist,,
Educational Psychologist,,
Developmental Science,"Attention|D001288;Brain|D001921;Child Development|D002657;Face|D005145;Humans|D006801;Models, Biological|D008954;Pattern Recognition, Visual|D010364",
Developmental Science,"Attention|D001288;Brain|D001921;Child Development|D002657;Face|D005145;Humans|D006801;Infant, Newborn|D007231;Models, Biological|D008954;Pattern Recognition, Visual|D010364;Vision, Ocular|D014785;Visual Pathways|D014795",
Developmental Science,"Adolescent|D000293;Adult|D000328;Age Factors|D000367;Child|D002648;Child Development|D002657;Female|D005260;Humans|D006801;Knowledge|D019359;Male|D008297;Memory, Short-Term|D008570;Photic Stimulation|D010775;Retention (Psychology)|D012153;Verbal Learning|D014706;Young Adult|D055815",
Developmental Science,"Adolescent|D000293;Aging|D000375;Analysis of Variance|D000704;Child|D002648;Female|D005260;Humans|D006801;Hydrocortisone|D006854;Male|D008297;Medical Records|D008499;Parent-Child Relations|D010287;Parents|D010290;Saliva|D012463;Self-Assessment|D012647;Sex Factors|D012737;Stress, Psychological|D013315",
Developmental Science,Adult|D000328;Anxiety|D001007;Fathers|D005220;Female|D005260;Humans|D006801;Infant|D007223;Infant Behavior|D018730;Inhibition (Psychology)|D007266;Interpersonal Relations|D007398;Male|D008297;Mothers|D009035;Neuropsychological Tests|D009483;Photic Stimulation|D010775;Psychiatric Status Rating Scales|D011569;Questionnaires|D011795;Social Behavior|D012919,
Developmental Science,Brain|D001921;Brain Mapping|D001931;Brain Waves|D058256;Child|D002648;Electroencephalography|D004569;Emotions|D004644;Female|D005260;Humans|D006801;Male|D008297;Mother-Child Relations|D009034;Rejection (Psychology)|D012059;Social Distance|D012929;Video Games|D018910,
Developmental Science,Analysis of Variance|D000704;Brain Mapping|D001931;Child|D002648;Cognition|D003071;Electroencephalography|D004569;Evoked Potentials|D005071;Female|D005260;Humans|D006801;Individuality|D007206;Learning|D007858;Male|D008297;Phonetics|D010700;Reaction Time|D011930;Reading|D011932;Regression Analysis|D012044;Semantics|D012660;Vocabulary|D014825,
Developmental Science,Female|D005260;Hand|D006225;Humans|D006801;Male|D008297;Posture|D011187;Touch|D014110;Touch Perception|D055698,
Developmental Science,Female|D005260;Hand|D006225;Humans|D006801;Male|D008297;Posture|D011187;Touch|D014110;Touch Perception|D055698,
Developmental Science,"Age Factors|D000367;Analysis of Variance|D000704;Child|D002648;Child, Preschool|D002675;Female|D005260;Hand|D006225;Humans|D006801;Male|D008297;Posture|D011187;Space Perception|D013028;Touch|D014110;Touch Perception|D055698",
Developmental Science,"Antisocial Personality Disorder|D000987;Bias (Epidemiology)|D015982;Child|D002648;Child, Preschool|D002675;Female|D005260;Humans|D006801;Male|D008297;Morals|D009014;Social Behavior|D012919;Trust|D035502",
Developmental Science,Analysis of Variance|D000704;Communication|D003142;Comprehension|D032882;Eye Movements|D005133;Female|D005260;Gestures|D005868;Humans|D006801;Infant|D007223;Language Development|D007804;Male|D008297;Photic Stimulation|D010775;Time Factors|D013997,
